0,0,0,0,14,0,28,2,44,5,60,12,72,21,83,32,90,45,94,59,92,70,85,80,75,89,63,95,47,97,33,99,19,100,5
0,0,1,1,14,4,27,8,39,15,50,24,58,33,65,41,71,50,74,60,72,68,65,77,56,86,47,93,37,96,25,98,12,100,0
0,0,0,1,12,3,24,7,36,13,46,21,56,29,64,38,71,47,73,57,71,67,65,75,57,84,49,91,38,95,27,98,14,100,1
0,0,4,0,17,1,30,6,42,13,52,21,60,28,68,36,75,46,78,56,75,67,68,76,60,85,50,92,39,96,26,98,13,100,0
0,0,0,0,12,2,25,6,37,12,47,21,55,31,62,40,67,49,70,59,68,68,63,78,57,86,48,93,38,97,25,98,12,100,0
0,0,0,1,12,2,24,5,36,11,45,19,54,27,62,36,70,45,73,55,72,64,66,74,58,83,51,91,41,95,29,97,16,100,4
0,0,0,1,13,4,25,7,36,10,47,17,57,25,64,35,68,47,70,58,68,69,64,79,57,86,49,90,39,93,28,97,16,100,3
0,0,2,0,15,2,28,6,42,13,54,22,64,32,72,43,78,54,79,64,76,72,69,81,60,89,50,95,38,98,26,100,12,100,0
0,0,0,1,13,4,27,8,39,14,50,22,59,31,68,40,75,51,76,60,73,69,66,77,58,85,48,91,37,95,25,97,12,100,0
0,0,0,1,13,4,27,8,39,13,51,22,59,32,64,40,70,49,73,58,72,66,67,76,60,85,52,92,40,95,27,97,13,100,0
0,0,0,1,12,3,25,6,37,13,47,22,56,31,63,40,70,50,73,58,70,66,64,75,56,84,48,91,39,95,28,98,15,100,3
0,0,0,0,13,2,27,6,40,13,51,21,60,30,69,40,76,50,79,59,76,68,69,78,60,86,51,93,41,96,28,98,14,100,1
0,0,0,0,12,2,25,5,37,11,48,19,56,28,65,37,72,46,74,56,73,65,67,74,58,83,49,90,39,95,27,98,15,100,2
0,0,0,1,12,3,25,7,36,14,47,24,55,33,64,42,71,51,73,59,71,68,65,76,57,85,50,92,39,96,28,98,17,100,5
0,0,0,0,13,2,27,6,41,11,55,19,67,30,77,43,83,57,84,72,83,81,76,89,65,94,53,97,39,99,26,100,13,100,2
0,0,2,1,15,3,27,7,39,13,49,21,57,29,66,37,72,46,74,57,72,66,66,77,59,86,50,93,39,97,27,99,13,100,0
0,0,5,0,17,0,31,3,43,9,55,18,64,27,73,36,80,45,83,57,81,69,73,81,64,90,53,96,40,98,27,100,13,100,0
0,0,0,0,12,0,25,4,38,9,49,16,59,24,68,32,76,42,80,53,79,62,72,72,62,82,52,90,40,96,27,98,14,100,0
0,0,2,1,14,2,26,5,37,10,47,19,56,27,63,35,69,45,72,55,71,65,65,76,58,86,50,93,40,97,27,98,13,100,0
0,0,0,1,13,3,26,8,39,14,49,22,58,32,66,40,73,50,75,60,73,69,67,78,59,87,49,94,39,97,26,99,12,100,0
0,0,6,2,18,5,30,10,40,17,50,25,59,36,66,45,72,56,72,65,68,72,62,81,54,89,44,94,34,96,23,98,12,100,0
0,0,0,1,14,3,27,7,39,13,50,20,59,29,69,38,75,48,77,59,75,69,68,77,59,85,50,92,39,96,27,98,14,100,0
0,0,1,0,15,2,29,6,42,13,53,23,63,32,71,42,78,53,81,63,78,72,71,82,62,90,51,96,39,99,25,100,13,100,0
0,0,0,0,13,2,25,5,38,11,49,19,57,28,65,38,71,49,72,60,71,70,65,79,57,88,49,94,38,97,25,98,14,100,1
0,0,3,1,17,3,30,5,44,10,56,20,66,31,74,43,79,57,78,70,76,81,68,90,59,96,49,98,37,98,23,98,12,100,0
0,0,0,1,12,3,23,5,34,9,45,14,55,22,62,32,69,43,71,54,70,66,65,78,59,87,51,91,41,95,29,97,17,100,2
0,0,1,0,13,2,26,6,38,12,49,21,58,31,65,40,71,50,72,60,70,69,65,79,57,87,48,94,38,97,25,98,12,100,0
0,0,0,1,13,3,26,8,38,16,48,25,55,33,63,41,68,49,70,58,68,66,63,76,56,85,48,92,38,96,27,98,15,100,2
0,0,5,1,17,2,30,7,42,13,51,21,59,30,66,38,72,47,75,58,72,66,66,75,57,85,49,92,39,96,26,98,13,100,0
0,0,2,2,15,4,28,7,40,14,51,22,59,31,68,41,74,51,77,60,74,70,67,79,58,87,48,93,37,96,25,98,13,100,0
0,0,0,1,12,2,24,5,36,12,46,20,53,29,60,38,66,48,68,59,66,68,60,79,54,89,46,95,35,97,24,98,12,100,0
0,0,0,1,14,3,26,9,38,15,48,24,57,31,66,40,72,49,74,57,72,67,65,75,57,83,49,90,39,95,27,98,15,100,2
0,0,0,1,11,3,23,6,33,12,44,20,54,29,61,39,66,49,69,60,66,69,60,78,53,85,44,90,34,94,23,97,13,100,0
0,0,1,2,14,4,26,7,38,13,48,20,56,29,63,38,67,49,70,60,69,68,63,77,55,86,46,94,36,97,25,99,13,100,0
0,0,0,1,13,3,25,7,37,13,47,22,57,31,66,41,73,51,75,60,73,69,65,77,57,85,48,92,38,96,26,98,13,100,0
0,0,0,2,13,5,26,9,38,16,49,23,57,32,65,42,69,53,71,63,69,71,65,80,57,86,48,92,38,96,27,98,14,100,2
0,0,0,1,13,3,25,6,38,13,48,22,57,31,65,40,71,49,73,59,71,67,65,76,57,85,49,92,39,96,27,98,14,100,1
0,0,0,1,13,2,27,5,40,9,51,17,60,28,67,37,72,49,73,61,71,71,65,82,58,89,49,93,37,95,25,97,13,100,0
0,0,0,1,13,3,26,8,38,14,48,22,57,30,64,38,69,47,72,57,69,66,64,76,58,84,50,91,39,95,27,98,14,100,1
0,0,0,1,12,4,24,7,36,13,46,21,55,30,62,39,70,49,73,58,71,66,63,76,55,85,46,91,37,95,26,97,13,100,1
0,0,0,1,13,2,26,5,39,12,50,21,60,31,69,41,76,52,79,62,76,72,68,82,60,89,51,94,40,96,28,98,16,100,3
0,0,2,2,14,4,27,8,38,14,47,22,55,30,63,39,70,48,72,58,70,67,63,76,55,83,46,90,36,95,25,97,12,100,0
0,0,0,1,12,3,25,8,37,15,46,24,54,34,60,43,65,51,67,60,64,67,58,77,52,86,46,93,36,96,25,98,13,100,1
0,0,1,1,15,4,27,9,39,15,49,23,58,31,66,40,73,50,76,60,73,69,66,78,58,86,48,92,37,95,25,98,12,100,0
0,0,0,0,12,2,26,5,39,12,51,22,60,34,65,47,67,59,68,71,66,79,62,86,54,91,46,95,35,98,24,100,14,100,3
0,0,8,2,21,6,34,10,45,16,56,23,65,32,72,40,79,51,81,62,77,71,68,80,59,88,49,93,37,95,25,97,12,100,0
0,0,0,1,13,3,26,8,38,14,49,23,58,32,66,41,73,50,75,59,73,67,66,76,58,85,49,92,40,96,28,98,15,100,2
0,0,0,2,13,4,26,8,38,13,49,21,58,30,66,38,72,47,75,57,73,66,67,75,59,83,50,90,39,94,27,97,15,100,1
0,0,1,1,13,4,25,7,36,13,46,21,53,29,60,37,66,46,68,56,67,65,61,74,53,83,45,89,35,93,24,96,12,100,0
0,0,0,1,14,4,28,7,42,12,55,20,65,29,74,39,82,50,84,61,80,70,74,79,65,87,54,91,42,94,29,97,15,100,1
0,0,7,0,19,2,31,8,43,15,53,25,62,33,70,41,77,52,81,62,79,72,70,80,60,88,50,95,38,98,27,100,12,98,0
0,0,0,1,13,3,27,7,39,13,49,21,58,31,67,40,73,51,74,61,72,70,65,79,57,86,49,92,39,96,27,98,14,100,1
0,0,0,2,14,4,27,8,39,15,50,23,59,32,67,40,74,50,76,60,73,68,67,76,58,84,50,91,39,96,27,97,14,100,0
0,0,0,2,12,5,23,9,33,15,42,23,49,33,54,41,59,49,61,58,59,66,54,76,50,84,44,90,34,94,24,97,13,100,1
0,0,0,1,12,2,25,5,36,12,46,21,55,30,62,39,68,48,71,57,69,66,62,76,56,86,48,93,38,97,26,98,13,100,0
0,0,11,1,21,4,33,8,44,15,54,24,62,33,68,43,74,55,75,66,73,77,66,86,59,93,50,98,39,100,28,98,13,95,0
0,0,0,1,13,3,27,7,39,15,50,24,58,34,66,44,72,53,75,62,71,70,65,79,57,87,50,94,39,97,28,98,16,100,4
0,0,0,1,13,2,26,5,38,11,47,20,55,29,63,38,69,47,72,57,70,66,64,76,57,85,48,91,38,96,26,98,14,100,1
0,0,14,2,27,7,38,11,50,17,64,25,75,36,84,49,90,60,90,72,86,81,77,90,67,97,55,98,41,99,26,100,12,99,0
0,0,1,1,14,2,28,5,43,10,58,20,71,31,82,44,89,57,90,69,87,79,78,86,66,92,52,95,38,96,25,99,12,100,0
0,0,4,1,16,3,29,6,42,12,53,20,63,29,72,38,79,48,83,59,81,69,73,78,64,87,53,94,41,98,28,99,14,100,0
0,0,0,1,13,2,26,6,38,11,48,19,57,28,65,36,72,46,76,55,74,65,68,75,60,83,51,90,41,95,29,98,16,100,2
0,0,0,0,13,2,27,6,40,13,51,22,60,30,70,40,78,49,80,58,77,67,70,77,60,85,50,92,39,97,27,99,14,100,1
0,0,1,0,15,2,28,6,41,14,52,23,61,31,71,38,78,47,80,58,78,67,70,76,60,84,50,91,39,95,27,98,14,100,0
0,0,0,1,12,3,25,7,37,13,47,22,57,30,64,39,71,49,74,58,72,67,66,76,58,84,48,92,38,96,26,98,13,100,1
0,0,0,1,12,4,24,8,36,13,47,21,56,29,66,38,73,49,76,58,73,68,66,77,57,85,48,91,37,96,25,98,13,100,0
0,0,0,0,12,2,24,5,35,10,45,18,55,25,63,35,71,45,73,56,72,67,65,76,56,83,47,89,37,93,26,97,14,100,2
0,0,2,1,15,4,27,6,41,10,54,17,67,27,76,39,83,52,84,64,83,75,76,83,65,89,53,93,38,94,24,98,12,100,0
0,0,2,2,14,4,26,8,38,14,48,22,57,31,64,39,70,49,74,58,71,67,65,76,57,84,47,90,36,94,25,97,13,100,0
0,0,0,0,14,2,28,6,41,12,53,20,62,28,72,37,80,48,83,60,80,70,73,79,63,88,53,95,41,98,27,100,13,100,0
0,0,5,0,18,2,32,6,45,12,58,20,69,29,80,38,89,50,92,62,89,73,80,81,70,89,58,95,44,97,29,99,14,100,0
0,0,0,1,13,2,25,6,38,13,49,20,58,30,67,38,74,48,77,58,75,67,68,75,60,84,50,91,39,96,27,98,14,100,1
0,0,2,2,15,5,27,10,39,17,49,25,58,34,66,43,73,53,75,63,72,72,66,80,57,88,47,94,37,97,25,99,12,100,0
0,0,0,2,12,3,24,6,35,12,44,21,52,32,57,41,63,50,66,60,65,69,58,79,52,89,45,95,35,97,24,98,12,100,0
0,0,6,1,20,5,33,7,46,13,57,21,67,31,76,41,83,52,84,62,82,72,75,80,65,88,54,93,42,96,28,98,14,100,0
0,0,1,1,14,3,25,6,37,8,48,15,59,22,70,33,79,46,80,59,79,71,72,80,63,86,52,91,40,94,27,98,14,100,0
0,0,0,2,13,3,25,6,36,12,46,20,54,29,62,37,70,47,73,57,70,66,63,75,56,83,47,90,37,94,25,97,12,100,0
0,0,0,1,13,3,26,6,39,12,49,22,57,33,63,42,68,52,70,62,68,71,62,80,55,88,46,92,35,95,23,97,12,100,0
0,0,0,2,13,4,25,7,37,13,47,21,56,30,65,40,72,50,74,60,72,69,66,78,59,86,51,92,40,94,28,97,16,100,3
0,0,0,0,12,2,24,3,36,7,49,13,59,24,68,36,75,47,78,58,75,68,68,78,60,86,51,92,40,96,27,98,16,100,2
0,0,1,1,15,3,28,7,41,14,51,23,60,32,69,40,77,49,79,58,76,68,69,77,59,86,50,93,39,96,26,98,13,100,0
0,0,2,1,15,5,27,10,39,17,48,25,56,34,63,43,68,53,69,61,67,69,60,78,53,86,45,93,35,96,24,98,12,100,0
0,0,9,1,22,4,35,8,49,15,61,26,70,36,77,49,82,61,83,73,79,82,71,88,60,94,50,97,36,98,23,99,11,100,0
0,0,0,1,14,2,28,7,41,14,52,23,61,32,70,41,78,50,80,60,78,69,70,78,59,86,49,93,38,97,26,98,13,100,0
0,0,3,0,14,2,27,6,39,13,50,22,60,30,70,39,77,50,79,60,77,69,68,77,58,86,47,93,36,98,24,99,12,100,0
0,0,0,1,14,3,28,5,42,10,55,20,65,31,74,41,82,52,84,63,80,71,72,80,63,86,54,93,43,96,31,98,17,100,4
0,0,0,1,12,3,24,8,35,15,45,24,54,32,62,41,69,51,72,60,69,69,62,78,54,86,45,93,36,97,25,98,13,100,1
0,0,0,0,13,2,26,5,38,11,48,19,57,28,66,36,73,47,76,57,74,67,67,76,58,85,48,92,38,96,26,98,13,100,0
0,0,0,0,11,1,23,3,35,7,47,14,57,23,64,34,70,47,72,61,71,73,67,83,60,91,50,96,38,98,25,100,12,100,0
0,0,0,1,12,4,24,6,35,12,45,20,53,29,61,37,67,47,70,57,68,66,62,75,54,83,47,89,37,94,26,97,14,100,1
0,0,0,0,13,1,26,4,39,9,51,16,62,24,72,32,81,43,84,56,81,65,75,75,66,84,57,92,46,96,33,99,21,100,7
0,0,0,1,12,2,25,5,37,12,48,21,57,30,65,38,71,49,74,59,71,67,65,76,58,84,49,91,38,95,26,97,15,100,2
0,0,3,0,16,4,27,9,37,16,48,22,56,30,65,40,71,50,72,60,70,69,63,77,55,84,46,89,36,94,24,98,12,100,0
0,0,0,1,13,3,26,7,38,13,49,21,59,29,68,38,75,48,78,57,75,67,68,76,60,84,50,91,39,95,27,97,15,100,2
0,0,0,1,13,2,25,5,39,9,51,17,60,26,67,37,72,50,74,63,71,74,66,83,59,90,49,94,38,96,26,98,14,100,3
0,0,0,2,12,4,25,8,37,14,47,22,56,31,65,40,71,50,73,59,70,68,64,77,56,85,47,90,37,94,25,97,13,100,1
0,0,0,1,13,4,25,7,36,13,46,21,55,30,62,39,68,49,71,59,68,68,62,77,55,85,47,92,37,96,26,98,14,100,1
0,0,0,1,13,2,27,6,40,12,51,20,62,29,70,38,78,48,80,59,78,67,71,77,63,86,52,93,41,97,28,99,14,100,0
0,0,0,0,12,2,25,6,38,12,49,21,58,30,67,39,73,49,76,58,74,66,67,76,58,85,50,92,39,96,28,98,14,100,1
0,0,0,0,13,2,26,6,38,13,48,21,57,30,66,39,73,49,75,59,73,67,65,76,57,85,47,92,37,96,25,98,12,100,0
0,0,0,1,12,3,24,5,35,11,46,19,54,27,62,36,70,46,73,56,71,65,65,74,58,83,49,89,39,94,28,97,16,100,3
0,1,0,0,12,2,23,8,37,16,48,25,58,33,65,41,71,51,73,61,69,69,63,77,56,84,47,92,36,95,25,98,12,100,0
0,0,1,2,14,3,26,7,38,14,48,23,56,33,63,41,68,51,70,60,68,69,62,78,54,86,46,93,36,96,24,98,12,100,0
0,0,0,0,12,1,23,4,35,11,45,19,52,28,58,38,64,46,66,56,64,65,60,74,54,84,46,91,36,95,25,98,12,100,0
0,0,0,2,13,4,26,8,38,14,48,22,56,31,63,40,69,50,72,59,69,68,63,77,56,85,47,91,37,95,26,97,13,100,1
0,0,0,1,13,2,25,6,37,12,46,20,55,29,62,38,67,47,70,56,68,65,63,75,57,83,49,91,39,95,28,97,16,100,2
0,0,0,0,13,1,26,3,40,7,53,14,64,23,74,35,81,48,83,61,80,73,72,83,63,91,52,96,39,99,25,99,13,100,0
0,0,0,0,13,2,27,5,41,9,54,16,64,24,74,33,80,45,83,56,82,68,76,78,67,87,57,93,44,97,30,98,15,100,1
0,0,3,1,15,3,27,7,40,14,50,22,59,31,67,40,74,51,75,60,73,69,66,78,58,86,49,93,39,96,27,98,13,100,0
0,0,0,1,12,4,24,8,36,14,46,22,54,31,61,39,66,49,68,58,66,66,61,75,54,83,46,89,36,93,24,97,12,100,0
0,0,0,1,13,3,26,7,38,15,49,24,56,33,64,42,72,51,75,59,73,68,67,77,59,86,51,92,40,96,29,98,16,100,5
0,0,0,2,13,4,26,8,38,14,49,22,58,31,65,40,72,50,74,60,72,69,65,77,57,85,48,91,37,95,25,97,13,100,0
0,0,0,2,12,6,24,9,34,15,44,22,54,33,61,43,67,53,69,62,66,71,60,80,53,86,44,92,35,95,24,97,13,100,1
0,0,4,1,16,3,29,5,42,10,54,19,65,29,74,41,79,55,81,68,78,80,71,88,60,95,49,98,36,99,23,100,11,100,0
0,0,0,0,13,2,27,5,39,11,51,20,61,29,70,38,77,48,79,58,76,67,69,76,60,85,50,92,39,96,27,98,14,100,0
0,0,9,2,22,6,36,11,49,20,60,31,67,44,72,57,75,68,76,78,73,84,65,89,55,94,44,96,32,98,21,100,10,98,0
0,0,1,1,13,3,26,6,38,13,48,21,56,30,64,39,71,49,74,58,71,68,63,78,55,86,46,92,36,96,24,98,12,100,0
0,0,0,2,13,4,26,8,38,14,48,22,55,31,62,40,67,50,70,60,68,68,63,77,55,85,46,92,37,96,25,98,12,100,0
0,0,6,0,21,1,36,3,52,10,67,21,80,32,90,44,96,58,98,71,94,81,84,89,70,95,54,98,39,98,25,100,11,99,0
0,0,0,2,13,4,26,7,38,13,48,21,57,29,66,38,72,48,74,58,72,68,66,77,58,86,48,91,38,95,26,97,13,100,0
0,0,0,0,13,2,25,6,37,13,48,22,58,32,66,41,71,51,73,60,71,69,66,77,58,86,49,92,39,96,28,99,16,100,3
0,0,0,0,13,1,27,4,39,10,50,17,60,26,69,35,77,45,81,55,79,65,72,75,62,83,52,92,41,96,29,99,15,100,1
0,0,1,0,13,1,26,5,37,12,48,20,56,29,64,36,70,45,72,54,72,64,67,74,59,84,50,91,40,95,27,98,13,100,0
0,0,0,0,12,1,24,4,37,8,48,17,56,28,63,39,68,52,68,63,66,73,60,83,53,90,45,95,34,97,22,98,12,100,0
0,0,1,1,14,3,27,7,39,13,51,21,60,29,69,39,76,50,78,59,75,69,69,78,60,86,50,93,39,96,27,98,13,100,0
0,0,2,1,15,3,28,8,39,15,50,23,57,32,65,40,70,50,72,60,69,68,63,76,55,85,46,92,36,96,25,98,12,100,0
0,0,1,1,14,3,27,8,39,14,49,23,58,33,65,42,70,52,72,62,69,70,63,80,55,88,46,93,36,97,24,98,12,100,0
0,0,0,1,13,3,26,8,37,15,47,25,54,34,62,43,67,52,70,61,68,69,62,78,54,86,46,93,36,97,25,98,12,100,0
0,0,0,1,12,2,26,5,38,11,49,21,58,30,65,40,70,50,72,58,69,66,62,75,55,83,48,90,38,94,27,97,15,100,3
0,0,1,0,16,0,29,4,41,12,52,21,60,30,68,39,75,50,78,61,76,70,68,78,59,87,50,95,38,98,27,100,13,98,0
0,0,0,1,12,3,25,7,36,14,47,22,57,31,65,41,71,50,73,59,71,68,65,77,58,85,49,91,39,95,27,98,16,100,4
0,0,1,0,14,1,27,4,40,11,50,20,60,29,67,39,74,49,77,59,74,67,67,77,58,85,48,92,37,97,25,98,12,100,0
0,0,1,1,14,4,26,9,38,16,47,26,55,35,60,43,64,52,66,60,64,68,58,77,52,87,44,94,35,98,24,99,12,100,0
0,0,0,1,13,3,25,6,37,12,47,20,55,29,62,37,67,47,69,57,67,67,62,76,56,85,48,91,37,94,25,97,13,100,1
0,0,0,0,13,2,26,6,38,12,49,20,57,31,63,41,69,51,71,60,70,68,65,77,58,85,51,91,42,95,33,98,21,100,9
0,0,2,1,16,4,30,9,44,18,55,26,64,35,73,43,79,54,80,63,76,71,69,79,59,87,50,93,38,96,26,98,13,100,0
0,0,1,1,14,3,26,7,38,14,49,22,58,30,67,39,76,50,79,61,75,70,66,78,57,87,47,93,36,97,24,98,12,100,0
0,0,0,1,12,3,25,7,36,13,47,22,55,31,63,40,69,50,71,60,69,70,63,79,56,88,48,94,38,97,25,99,12,100,0
0,0,0,1,13,3,27,8,39,15,48,23,57,32,65,41,71,50,72,58,70,67,64,75,55,84,47,91,37,95,25,98,12,100,0
0,0,0,2,13,4,24,8,36,14,45,21,54,29,61,37,68,46,71,57,68,66,62,75,55,83,46,89,37,93,26,96,14,100,1
0,0,0,0,14,2,26,6,39,11,51,16,63,22,75,31,85,43,88,54,87,67,80,75,67,82,55,88,43,94,30,98,16,100,0
0,0,0,2,13,3,25,7,36,11,48,20,58,29,67,39,75,49,77,60,75,69,67,78,59,85,50,91,39,94,28,97,15,100,3
0,0,4,1,17,4,29,9,39,15,49,25,56,35,62,43,68,52,70,61,67,69,61,78,54,86,46,92,37,95,25,97,13,100,0
0,0,3,0,15,2,28,6,41,12,51,21,60,31,68,39,75,48,77,58,74,67,67,77,59,85,50,92,39,97,26,98,13,100,0
0,0,14,1,25,4,37,10,46,17,56,26,65,37,73,46,77,56,77,65,73,74,64,83,56,92,47,98,36,100,25,100,12,100,0
0,0,0,1,14,6,27,10,39,15,51,23,62,32,70,41,76,52,78,63,75,71,69,80,61,86,52,90,41,93,29,97,17,100,4
0,0,1,1,14,3,28,7,40,14,50,23,58,33,65,41,71,50,73,59,71,67,65,77,57,86,48,92,38,96,26,98,13,100,0
0,0,0,2,13,4,25,8,36,14,46,21,55,30,64,39,70,48,73,58,71,67,64,76,55,84,47,90,36,94,26,97,14,100,1
0,0,1,0,13,0,25,5,35,12,45,20,52,29,59,37,65,46,67,55,65,62,59,71,51,80,43,88,35,94,24,96,13,100,0
0,0,0,1,12,3,25,6,37,12,47,20,56,29,63,38,69,48,70,57,68,67,64,76,57,84,49,91,39,94,28,97,15,100,2
0,0,0,1,12,2,25,6,37,12,48,22,55,32,61,41,67,51,69,60,67,67,61,75,55,85,48,92,39,97,27,98,15,100,2
0,0,0,1,13,4,26,8,38,13,51,19,61,29,70,39,75,50,76,60,74,69,68,77,60,83,51,89,38,94,27,98,15,100,2
0,0,0,1,13,3,25,6,37,13,47,21,55,30,63,39,70,48,73,58,71,67,64,76,56,85,48,92,37,95,26,98,13,100,0
0,0,0,0,12,1,24,4,35,9,46,17,55,26,64,35,71,46,75,57,73,68,66,79,58,87,49,93,37,96,25,98,13,100,0
0,0,4,1,17,4,28,10,39,17,47,25,56,34,63,42,68,49,71,57,68,65,64,74,57,83,49,91,39,95,27,97,14,100,0
0,0,0,0,13,2,27,5,41,10,55,19,66,28,75,40,83,52,85,64,83,73,75,80,64,86,52,90,39,94,26,98,13,100,0
0,0,0,1,12,3,23,5,36,8,49,14,60,23,68,36,72,49,73,60,72,70,69,78,62,83,51,87,40,92,29,97,17,100,5
0,0,1,1,16,3,29,7,42,15,53,24,62,33,71,42,79,53,82,64,78,73,70,82,60,90,50,96,38,98,25,100,12,99,0
0,0,0,1,12,4,25,8,36,15,46,23,55,32,63,40,69,50,71,58,69,67,64,75,56,83,48,90,38,94,27,97,15,100,3
0,0,0,1,13,3,26,7,38,14,49,22,58,31,67,40,74,51,76,61,73,69,66,77,58,85,50,92,39,96,28,98,15,100,3
0,0,4,1,18,4,32,7,46,13,58,21,68,33,74,46,78,59,79,71,76,80,68,88,59,94,48,96,35,98,23,99,11,100,0
0,0,0,2,12,4,23,8,34,13,44,20,52,29,59,37,65,46,69,56,67,65,62,75,54,82,46,89,36,93,25,97,13,100,0
0,0,0,2,13,4,25,8,37,14,47,22,56,31,63,39,69,48,72,58,70,67,64,75,56,83,48,89,38,93,26,97,14,100,2
0,0,1,0,12,1,25,3,37,7,50,13,61,21,73,30,83,41,87,53,83,63,74,73,64,83,54,91,42,96,29,98,14,100,0
0,0,0,1,12,2,25,5,37,9,50,17,60,26,68,35,75,46,78,57,76,68,70,78,62,87,52,94,40,97,26,98,13,100,0
0,0,1,0,14,1,27,4,41,9,55,17,67,28,76,39,82,52,84,64,82,75,74,84,64,91,52,94,38,97,25,99,12,100,0
0,0,0,2,13,4,26,7,39,13,49,21,58,30,66,40,73,49,75,59,73,68,67,78,58,86,49,92,38,95,26,98,13,100,0
0,0,0,1,13,4,27,6,40,12,51,21,59,31,64,40,68,50,70,59,69,67,65,77,59,86,52,91,42,95,31,98,19,100,6
0,0,1,0,14,1,27,2,42,6,53,14,63,25,71,37,76,50,77,62,75,73,70,84,61,91,51,95,38,96,25,98,13,100,0
0,0,0,1,12,3,25,6,37,11,50,18,61,27,70,35,77,45,80,56,78,66,70,75,62,84,53,90,41,94,29,97,15,100,1
0,0,0,2,14,4,26,8,37,15,47,23,55,32,63,40,68,50,71,58,68,67,62,76,55,84,46,91,36,95,25,97,13,100,0
0,0,0,2,13,4,25,8,36,14,46,22,54,31,62,40,68,50,70,59,69,68,63,77,55,86,47,92,36,95,25,98,12,100,0
0,0,1,1,14,4,26,7,37,13,48,21,56,29,65,38,72,48,75,58,72,68,65,77,57,85,47,91,37,95,25,97,12,100,0
0,0,0,1,13,4,25,7,36,13,47,21,56,30,63,39,70,48,73,58,70,67,64,76,56,85,47,91,37,95,25,97,13,100,0
0,0,2,2,15,4,27,8,39,14,49,22,58,31,66,40,72,50,75,61,72,70,64,79,55,86,46,92,36,96,24,98,12,100,0
0,0,0,2,12,5,24,8,36,13,45,20,54,29,62,36,68,46,71,56,69,64,63,74,56,83,47,89,37,94,25,97,14,100,0
0,0,0,0,13,2,28,5,42,11,56,21,67,31,75,43,80,56,82,67,79,77,73,84,63,90,52,94,38,96,25,98,13,100,1
0,0,0,1,13,4,26,7,38,14,48,22,55,33,61,42,67,51,69,60,67,68,61,77,55,86,47,92,37,95,25,97,13,100,0
0,0,0,2,13,4,25,8,37,14,47,22,55,31,62,40,68,50,71,58,68,67,63,76,55,84,47,91,36,94,25,97,13,100,0
0,0,0,0,13,2,25,6,37,13,46,22,55,33,62,43,68,53,69,63,68,73,62,83,54,90,46,96,36,99,24,100,12,99,0
0,0,0,0,12,1,24,3,35,7,47,14,56,24,64,34,69,43,71,53,68,63,63,74,57,84,47,89,35,93,24,96,12,100,1
0,0,0,0,13,2,26,6,38,13,48,22,58,30,66,40,73,50,76,59,73,68,66,77,57,86,48,92,38,96,27,98,15,100,2
